,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,dados_churn
1823,808,1,1,39,3,124216.93,1,0,1,171442.36,0,5,3,471,0
1824,551,0,0,26,2,144258.52,1,1,0,49778.79,0,5,0,839,0
1825,711,1,1,26,9,128793.63,1,1,0,19262.05,0,2,1,274,0
1826,467,1,1,28,10,126315.26,1,1,0,32349.29,1,4,2,469,1
1827,789,2,0,40,4,0.0,2,1,0,137402.27,0,2,3,787,0
1828,602,2,1,33,5,0.0,2,0,1,64038.34,0,1,1,713,0
1829,576,0,1,39,1,0.0,2,1,1,68814.23,0,5,3,366,0
1830,584,0,1,38,1,115341.55,1,0,1,173632.92,0,2,0,665,0
1831,593,0,1,32,6,99162.29,1,1,0,128384.11,0,5,2,501,0
1832,705,1,0,48,1,156848.13,2,1,1,99475.95,1,4,3,240,1
1833,595,1,0,64,2,105736.32,1,1,1,89935.73,1,3,1,808,1
1834,699,1,0,41,1,200117.76,2,1,0,94142.35,0,2,3,706,0
1835,516,0,0,46,6,62212.29,1,0,1,171681.86,1,2,1,937,1
1836,838,0,1,31,2,0.0,2,1,0,8222.96,0,1,1,783,0
1837,587,0,1,39,10,0.0,2,1,1,170409.45,0,5,1,317,0
1838,750,0,1,38,5,151532.4,1,1,1,46555.15,0,2,3,377,0
1839,581,1,1,39,1,121523.51,1,0,0,161655.55,1,3,3,875,1
1840,484,0,1,41,5,0.0,1,1,1,74267.35,0,5,3,634,0
1841,576,2,1,26,8,0.0,2,0,1,34101.06,0,4,2,341,0
1842,567,1,0,46,1,68238.51,2,1,1,109572.58,0,3,2,281,0
1843,638,2,1,30,9,136808.53,2,1,1,106642.97,0,5,1,946,0
1844,646,1,1,24,0,92398.08,1,1,1,18897.29,0,5,1,887,0
1845,658,0,0,40,5,143566.12,1,1,1,189607.71,0,2,2,227,0
1846,590,2,0,38,9,0.0,2,1,1,148750.16,0,3,3,575,0
1847,546,2,1,25,7,127728.24,2,1,1,105279.74,0,5,3,917,0
1848,603,0,0,34,9,0.0,2,1,0,167916.35,0,3,0,896,0
1849,619,2,0,38,10,119658.49,1,1,1,8646.58,0,2,3,412,0
1850,678,0,0,34,6,0.0,2,1,1,124592.84,0,2,1,516,0
1851,459,0,1,26,4,149879.66,1,0,0,50016.17,0,1,0,872,0
1852,671,1,1,28,8,119859.52,2,1,0,125422.66,0,4,0,555,0
1853,501,2,1,43,6,104533.24,1,0,0,81123.59,1,2,0,723,1
1854,719,2,1,37,10,145382.61,1,1,0,80408.59,0,5,2,306,0
1855,681,2,0,37,6,121231.39,1,1,1,146366.08,0,4,1,271,0
1856,706,2,1,24,2,141078.57,1,1,1,24402.87,0,3,1,563,0
1857,763,1,0,32,1,108465.65,2,1,0,60552.44,1,4,1,751,1
1858,716,0,1,39,1,70657.61,2,1,1,76476.05,0,3,1,421,0
1859,507,1,1,40,3,120105.43,1,1,0,92075.01,1,5,2,787,1
1860,678,1,1,55,4,129646.91,1,1,1,184125.1,1,5,3,482,1
1861,775,0,0,30,10,191091.74,2,1,1,96170.38,0,5,3,361,0
1862,544,0,1,38,8,0.0,1,1,1,98208.62,0,3,1,661,0
1863,756,0,1,27,8,0.0,2,1,1,157932.75,0,3,0,281,0
1864,757,1,0,43,5,131433.33,2,1,1,3497.43,1,1,1,468,1
1865,742,1,1,33,1,137937.95,1,1,1,51387.1,0,4,3,954,0
1866,591,0,1,49,3,0.0,2,1,0,50123.44,0,2,1,560,0
1867,667,0,1,24,4,0.0,2,0,0,180329.83,0,3,3,392,0
1868,787,0,1,32,4,0.0,2,1,1,13238.93,0,2,2,643,0
1869,718,0,0,43,0,93143.39,1,1,0,167554.86,0,3,0,491,0
1870,521,0,1,38,6,0.0,2,1,0,51454.06,0,4,3,572,0
1871,607,2,1,40,1,112544.45,1,1,1,19842.22,0,3,1,538,0
1872,633,0,0,34,3,123034.43,2,1,1,38315.04,0,4,1,570,0
1873,588,2,1,37,2,0.0,2,0,1,187816.59,0,2,0,889,0
1874,724,1,0,33,9,119278.44,1,1,1,197148.24,0,2,1,306,0
1875,720,0,1,44,4,0.0,2,1,0,163471.01,0,1,2,311,0
1876,521,0,1,39,7,0.0,2,0,1,653.58,0,4,2,912,0
1877,620,2,1,36,7,169312.72,1,1,0,45414.09,0,3,0,579,0
1878,505,1,0,33,3,106506.77,3,1,0,45445.78,1,5,1,683,1
1879,728,2,0,43,8,128412.61,1,0,1,139024.31,0,4,2,576,0
1880,486,1,1,62,9,118356.89,2,1,0,168034.83,1,2,2,299,1
1881,584,1,1,42,3,137479.13,1,1,0,25669.1,0,3,2,534,0
1882,687,2,0,40,1,0.0,2,1,0,8207.36,0,3,0,289,0
1883,771,0,1,50,3,105229.72,1,1,1,16281.68,1,3,0,743,1
1884,678,0,1,41,2,148088.11,1,1,0,14083.12,0,1,3,243,0
1885,751,0,0,48,4,0.0,1,0,1,30165.06,1,3,0,591,1
1886,670,0,1,33,8,126679.69,1,1,1,39451.09,0,4,3,386,0
1887,675,2,1,31,2,90826.27,2,1,0,60270.87,0,3,3,661,0
1888,684,2,1,24,8,143582.89,1,1,1,22527.27,0,4,1,559,0
1889,637,0,0,21,10,125712.2,1,0,0,175072.47,0,4,2,402,0
1890,760,2,0,32,2,0.0,1,1,1,114565.35,0,4,1,625,0
1891,662,2,1,37,4,155187.3,1,1,0,48930.8,0,2,1,828,0
1892,680,0,1,49,10,0.0,2,1,0,187008.45,0,2,2,933,0
1893,604,2,1,40,5,155455.43,1,0,1,113581.85,0,4,1,742,0
1894,764,0,0,40,9,100480.53,1,1,0,124095.69,0,3,3,261,0
1895,521,0,0,77,6,0.0,2,1,1,49054.1,0,4,0,366,0
1896,684,1,0,56,3,127585.98,3,1,1,80593.49,1,3,0,708,1
1897,795,0,0,40,2,101891.1,1,1,1,183044.86,0,4,1,461,0
1898,678,2,0,61,8,0.0,2,1,1,159938.82,0,1,3,617,0
1899,589,0,1,38,4,0.0,1,1,0,95483.48,1,5,0,443,1
1900,660,2,0,28,3,128929.88,1,1,1,198069.71,0,2,3,231,0
1901,646,1,1,39,6,121681.91,2,0,1,61793.47,0,1,1,321,0
1902,706,1,0,56,3,139603.22,1,1,1,86383.61,0,4,3,560,0
1903,730,0,0,27,7,0.0,2,1,0,144099.48,0,1,3,833,0
1904,606,0,0,36,10,0.0,2,0,1,155641.46,0,2,3,813,0
1905,690,2,0,36,10,91760.11,1,1,1,135784.94,0,2,2,443,0
1906,645,1,1,41,2,93925.3,1,1,0,123982.14,1,2,2,751,1
1907,579,0,0,38,4,175739.36,1,1,1,193130.55,0,1,0,539,0
1908,481,0,0,28,10,0.0,2,1,0,145215.96,0,4,2,318,0
1909,492,1,1,45,9,170295.04,2,0,0,164741.81,0,1,1,594,0
1910,739,0,1,58,2,101579.28,1,1,1,72168.53,0,5,3,277,0
1911,624,0,1,55,7,118793.6,1,1,1,95022.02,1,4,0,503,1
1912,682,0,1,44,3,115282.3,1,0,0,23766.4,0,1,2,588,0
1913,701,2,0,34,6,107980.37,1,1,1,119374.74,0,3,2,563,0
1914,718,0,0,44,1,133866.22,1,0,1,139049.24,0,3,1,445,0
1915,496,0,0,34,1,102723.35,2,1,0,180844.81,0,2,3,310,0
1916,543,2,1,41,5,0.0,2,0,1,143980.29,0,5,3,370,0
1917,616,2,0,44,7,193213.02,2,1,1,137392.77,0,1,1,364,0
1918,635,1,1,53,8,117005.55,1,0,1,123646.57,1,3,3,882,1
1919,652,2,1,31,1,132862.59,1,0,0,158054.49,0,1,1,921,0
1920,688,0,1,26,0,0.0,2,1,0,105784.85,0,4,2,827,0
1921,678,0,0,49,3,204510.94,1,0,1,738.88,1,2,3,810,1
1922,757,1,1,36,1,65349.71,1,0,0,64539.64,0,2,3,788,0
1923,667,0,1,36,8,139753.35,1,1,0,79871.16,0,1,1,747,0
1924,725,0,0,29,6,0.0,2,1,1,190776.83,0,4,3,826,0
1925,632,1,0,50,5,107959.39,1,1,1,6985.34,1,5,3,344,1
1926,694,0,0,38,5,195926.39,1,1,1,85522.84,0,1,0,270,0
1927,803,0,1,36,1,0.0,2,1,1,149370.93,0,3,3,986,0
1928,814,0,0,31,6,87772.52,1,1,0,188516.45,0,3,3,870,0
1929,611,0,1,38,4,71018.6,2,1,0,2444.29,0,5,1,824,0
1930,755,1,1,38,4,111096.91,1,1,1,19762.88,0,5,2,764,0
1931,425,1,1,40,9,166776.6,2,0,1,172646.88,0,2,3,419,0
1932,850,0,0,34,6,101266.51,1,1,0,33501.98,0,1,0,901,0
1933,677,2,1,18,8,134796.87,2,1,1,114858.9,0,4,1,904,0
1934,797,0,0,46,8,0.0,1,0,0,162668.33,0,5,3,968,0
1935,692,1,0,43,10,118588.83,1,1,1,161241.65,1,5,0,443,1
1936,735,1,1,28,5,160454.15,2,0,1,114957.22,0,2,2,574,0
1937,609,0,1,77,1,0.0,1,0,1,18708.76,0,4,2,590,0
1938,700,0,0,42,8,0.0,2,1,1,105305.72,0,4,3,528,0
1939,526,2,0,36,5,91132.18,1,0,0,58111.71,0,1,0,485,0
1940,693,2,0,57,9,0.0,2,1,1,135502.77,0,4,3,401,0
1941,748,0,0,20,7,0.0,2,0,0,10792.42,0,4,1,725,0
1942,657,2,1,36,8,0.0,2,0,1,123866.43,0,4,0,932,0
1943,739,1,0,25,5,113113.12,1,1,0,129181.27,0,5,0,796,0
1944,784,2,1,23,2,0.0,1,1,1,6847.73,0,5,1,257,0
1945,744,1,1,41,7,190409.34,2,1,1,138361.48,0,3,2,915,0
1946,645,0,1,44,10,0.0,2,0,1,166707.22,0,4,2,990,0
1947,669,0,0,33,9,0.0,2,0,1,107221.03,0,2,2,689,0
1948,615,0,1,34,1,83503.11,2,1,1,73124.53,1,3,0,805,1
1949,724,1,0,53,1,139687.66,2,1,1,12913.92,0,2,0,371,0
1950,850,0,0,47,9,137301.87,1,1,0,44351.77,0,1,3,827,0
1951,625,1,0,39,10,129845.26,1,1,1,96444.88,0,5,1,615,0
1952,635,2,1,46,8,0.0,2,1,1,60739.16,0,1,1,635,0
1953,724,1,1,37,6,125489.4,1,1,0,118570.53,0,4,3,880,0
1954,550,0,1,47,2,0.0,2,1,1,97057.28,0,3,1,794,0
1955,645,0,1,45,6,155417.61,1,0,1,3449.22,0,3,2,810,0
1956,714,2,1,29,4,0.0,2,1,1,37605.9,0,4,0,354,0
1957,520,0,0,46,10,85216.61,1,1,0,117369.52,1,1,1,669,1
1958,633,0,1,25,1,0.0,1,1,0,100598.98,0,4,3,230,0
1959,537,0,1,37,6,0.0,1,1,1,17802.42,0,2,2,336,0
1960,764,2,1,38,4,113607.47,1,1,0,91094.46,0,1,1,771,0
1961,795,1,0,33,9,104552.72,1,1,1,120853.83,1,1,3,381,1
1962,573,2,1,44,9,0.0,2,1,0,107124.17,0,2,2,760,0
1963,702,2,1,44,9,0.0,1,0,0,59207.41,1,4,0,977,1
1964,740,1,1,33,2,126524.11,1,1,0,136869.31,0,1,1,464,0
1965,479,0,1,34,5,117593.48,2,0,0,113308.29,0,4,2,513,0
1966,627,1,0,33,4,83199.05,1,0,0,159334.93,0,4,0,611,0
1967,479,2,1,35,4,125920.98,1,1,1,20393.44,0,5,3,555,0
1968,623,0,1,48,5,118469.38,1,1,1,158590.25,0,4,2,346,0
1969,512,1,0,40,8,153537.57,2,0,0,23101.13,0,4,0,447,0
1970,609,0,1,41,6,0.0,1,0,1,112585.19,0,4,1,887,0
1971,518,0,1,42,7,151027.05,2,1,0,119377.36,0,3,3,535,0
1972,833,0,0,34,3,144751.81,1,0,0,166472.81,0,3,3,908,0
1973,758,0,1,26,4,155739.76,1,1,0,171552.02,0,5,3,757,0
1974,611,0,1,27,7,0.0,2,1,1,157474.1,0,2,0,231,0
1975,583,0,1,33,7,122531.86,1,1,0,13549.24,0,1,3,313,0
1976,610,1,1,50,1,113957.01,2,1,0,196526.55,1,4,3,264,1
1977,637,0,0,33,7,103377.81,1,1,0,84419.78,0,1,3,449,0
1978,683,0,0,32,9,0.0,2,1,1,24991.92,1,3,3,862,1
1979,774,0,1,40,9,93017.47,2,1,0,191608.97,0,1,1,354,0
1980,677,0,0,58,1,90022.85,1,0,1,2988.28,0,4,1,355,0
1981,741,2,1,35,6,74371.49,1,0,0,99595.67,0,2,3,295,0
1982,498,1,1,42,3,152039.7,1,1,1,53445.17,1,3,1,790,1
1983,655,1,0,46,7,137145.12,1,1,0,115146.4,1,4,1,591,1
1984,613,0,1,40,4,0.0,1,0,0,151325.24,0,5,2,828,0
1985,602,1,1,35,7,90602.42,2,1,1,51695.41,1,3,1,764,1
1986,659,0,1,36,6,123841.49,2,1,0,96833.0,1,5,2,875,1
1987,673,1,1,47,1,183579.54,2,0,1,34047.54,0,5,2,772,0
1988,606,2,1,30,8,180307.73,2,1,1,1914.41,0,3,3,567,0
1989,775,0,1,30,4,0.0,2,1,0,49337.84,0,3,0,415,0
1990,841,2,1,28,4,0.0,2,1,1,179436.6,0,5,1,393,0
1991,714,1,1,33,3,35016.6,1,1,0,53667.08,0,3,1,791,0
1992,597,0,0,53,4,88381.21,1,1,0,69384.71,1,3,1,369,1
1993,726,2,1,36,2,0.0,1,1,0,195192.4,0,5,3,560,0
1994,644,0,1,28,7,155060.41,1,1,0,29179.52,0,5,0,715,0
1995,800,0,0,29,2,0.0,2,0,0,167773.55,0,4,2,311,0
1996,771,0,1,39,5,0.0,2,1,0,96270.64,0,1,0,300,0
1997,516,0,1,35,10,57369.61,1,1,1,101699.77,0,5,2,771,0
1998,709,0,0,36,7,0.0,1,0,1,42085.58,1,3,3,564,1
1999,772,1,1,42,3,75075.31,2,1,0,92888.52,1,2,1,339,1
2000,792,0,0,28,4,130142.79,1,1,0,38190.78,0,3,0,911,0
